id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,Menderita,Mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
89f32d7f-455c-4e3c-adef-880a3ed0b4d5,2022-09-07 22:30:00.000,36,9,2022,32,Jawa Barat,32.03,Cianjur,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93db114f-c77d-46c4-b6c2-ba51ff6530e8,2022-09-07 17:00:00.000,36,9,2022,32,Jawa Barat,32.03,Cianjur,1022,Gerakan Tanah,Longsor,True,0.5,0,0,0,90,0,0,0,0,0,0,0,0,0,0
b1a5b9ba-7ea4-4902-b3a9-b66d1e02325e,2022-09-06 02:00:00.000,36,9,2022,32,Jawa Barat,32.03,Cianjur,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,670,30,0,0,0,147,0,0,0,0,0
b4c6ff45-d790-4440-90a4-55113de490c6,2022-08-30 15:30:00.000,35,8,2022,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ceb378f6-eda9-4116-8558-8ae33289bc0b,2022-08-30 10:00:00.000,35,8,2022,32,Jawa Barat,32.18,Pangandaran,1011,Banjir Rob,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2418faa8-9c74-45ac-b98b-4b0273b682d6,2022-08-29 21:00:00.000,35,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
61b602c3-f915-40e8-b206-821daa0f383a,2022-08-29 17:30:00.000,35,8,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,140,0,0,0,0,40,0,0,0,0,0
f7fdf9be-9a79-4f4d-bc98-8bd84afb6a71,2022-08-28 18:00:00.000,34,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8d977eae-b03a-4b39-9be0-0105695c1053,2022-08-27 19:00:00.000,34,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
48ab43ed-9d30-413c-86a3-800c94de3d82,2022-08-27 18:30:00.000,34,8,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,1032,16,0,0,1,195,0,0,0,0,0
f6f48155-211b-4b90-8c03-583d11fb08d3,2022-08-27 17:15:00.000,34,8,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,11,0,1,0,2,0,0,0,0,0,0
29ed24b1-dc1c-4c98-9e81-9fb2948fb02a,2022-08-15 20:30:00.000,33,8,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,486,0,0,0,0,142,0,0,0,0,0
6aec2658-3513-4a31-8a1e-fbe5f35fc3bb,2022-08-14 19:00:00.000,32,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,6,0,0,1,0,0,0,0,0,0,0
9dd8c4aa-f6d2-41f2-bc2d-a694a2879976,2022-08-14 18:10:00.000,32,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,10,0,1,0,1,0,0,0,0,0,0
7b9ae90a-099f-4728-9784-1d8a18f4f60a,2022-08-14 15:00:00.000,32,8,2022,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,20,0,0,2,1,0,0,0,0,0,0
df50f73a-68cd-4e43-a3a3-46ee3bddbf3c,2022-08-13 18:30:00.000,32,8,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,86,15,4,5,5,10,0,0,0,0,0
0c828327-8c9b-4f08-bd33-736fde3f9280,2022-08-12 15:10:00.000,32,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,190,4,0,1,46,0,0,0,0,0,0
c61be82d-eb6f-4fe3-83a3-595c3bc5d212,2022-08-11 06:00:00.000,32,8,2022,32,Jawa Barat,32.18,Pangandaran,1010,Banjir,Banjir,True,1.0,0,0,0,193,0,0,0,0,53,0,0,0,0,0
6574abf4-3793-439f-adf2-6e62d79c4847,2022-08-10 18:30:00.000,32,8,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,246,0,0,0,0,82,0,0,0,0,0
ca95b478-bb1b-4b2d-99cf-f427246216ff,2022-08-03 18:30:00.000,31,8,2022,32,Jawa Barat,32.01,Bogor,1022,Gerakan Tanah,Longsor,True,1.0,0,0,0,10,0,0,0,0,0,1,0,0,0,0
9953af71-b991-40e1-8aa2-0553b1d2cbba,2022-08-02 18:30:00.000,31,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
8724c582-874a-4d93-9f7d-5a939bdefa42,2022-08-02 14:00:00.000,31,8,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,6,0,0,0,1,0,0,0,0,0,0
452c6cb7-1b5e-4f70-ad67-58c017f69667,2022-07-25 17:30:00.000,30,7,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,8,0,0,1,1,0,0,0,0,0,0
03174cd1-6d42-4c46-a806-8ac92c19910d,2022-07-24 19:05:00.000,29,7,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,16,0,0,3,1,0,0,0,0,0,0
5e7a92b7-0fff-4e05-b3f3-be5c8caffac4,2022-07-24 15:00:00.000,29,7,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,109,0,0,0,1,29,0,0,0,0,0
d03ecd57-e861-4c6c-86f2-ae7ab023882b,2022-07-24 00:01:00.000,29,7,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,24,10,0,3,2,0,0,0,0,0,0
ea8c7e95-1e75-478e-bcca-bda0fd0ed00c,2022-07-21 07:00:00.000,29,7,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
2809b233-d158-4694-8e97-8246f912460f,2022-07-20 15:00:00.000,29,7,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,2,0,0,0,10,1,0,0,0,0,0,0,0,0
4d9ffd02-555e-4016-9e2f-3bd9551436d1,2022-07-16 16:30:00.000,28,7,2022,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,1.0,0,0,0,1192,0,0,0,0,304,0,0,0,0,0
fcfe443b-f4dd-4cc0-9447-8329fbebe0b2,2022-07-16 14:30:00.000,28,7,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
6aad7a8e-638b-439a-a541-a0e64d840609,2022-07-16 13:45:00.000,28,7,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,205,0,0,0,0,41,0,0,0,0,0
931fedd9-905f-4b84-acf2-59ac0263a22d,2022-07-16 02:00:00.000,28,7,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,52,0,0,0,0,13,0,0,0,0,0
b06f1a5a-e423-4d95-beed-10f0f1c44ff9,2022-07-15 20:00:00.000,28,7,2022,32,Jawa Barat,32.05,Garut,1010,Banjir,Banjir,True,1.0,0,0,0,19546,1239,0,0,818,3510,17,36,5,23,0
3e138678-c9e3-476f-9ffd-2a2b1284dd9b,2022-07-15 19:30:00.000,28,7,2022,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,32,14,0,0,6,0,0,0,0,0,0
36425b23-65fc-453d-9db3-9fac0b85a1f2,2022-07-15 18:00:00.000,28,7,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,13057,274,2,2,0,2911,0,0,0,0,0
cee335be-d2c7-48fa-8696-00c27bec3773,2022-07-15 17:30:00.000,28,7,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
463853a3-001c-439c-8162-5fe5791c468c,2022-07-13 21:30:00.000,28,7,2022,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
594c1a04-70e4-4963-b7ec-d32e17355fc6,2022-07-13 20:00:00.000,28,7,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
f82f4022-3907-4213-a183-30c7937ca2e6,2022-07-12 16:15:00.000,28,7,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,50,0,0,1,0,10,0,0,0,0,0
3c49732c-a6dc-4158-bc26-6d2530117426,2022-07-06 14:30:00.000,27,7,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,30,14,0,1,7,0,0,0,0,0,0
1beec105-9ac9-4c8a-a387-346d90c95442,2022-07-03 10:00:00.000,26,7,2022,32,Jawa Barat,32.02,Sukabumi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,190,0,6,1,10,0,0,0,0,0,0
81d3ae2c-3cb4-49b8-a9e3-e9dac1a1bfc8,2022-06-28 22:00:00.000,26,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
820fb469-14ae-4a8b-a8b9-b3511b18fbaf,2022-06-27 11:00:00.000,26,6,2022,32,Jawa Barat,32.14,Purwakarta,1022,Gerakan Tanah,Longsor,True,1.0,0,0,0,20,0,3,0,1,0,0,0,0,0,0
91a543da-a264-4f01-9016-4f525d4d294f,2022-06-26 05:00:00.000,25,6,2022,32,Jawa Barat,32.06,Tasikmalaya,1010,Banjir,Banjir,True,1.0,0,0,0,30,0,0,0,0,6,0,0,0,0,0
8986a1d7-12ad-4520-b716-e3119a44917c,2022-06-24 17:00:00.000,25,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
9f0df691-b26d-4ecc-bc6f-6f97ffc4e5d8,2022-06-24 15:00:00.000,25,6,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
d74661e7-65e5-42ed-8115-b2215228d2ea,2022-06-24 14:00:00.000,25,6,2022,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,6,0,0,0,1,0,0,0,0,0,0
910ea3a9-d368-4fa8-8948-fd420fb63cbf,2022-06-22 19:00:00.000,25,6,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,0.5,3,1,6,951,395,41,38,147,0,0,0,0,0,4
bba29c7d-92bb-4ad9-a943-5cbc6008eb95,2022-06-22 19:00:00.000,25,6,2022,32,Jawa Barat,32.01,Bogor,1012,Banjir Bandang,Banjir,True,0.5,0,0,3,2407,20,5,1,0,0,0,0,0,0,0
46ce0c97-f587-475f-af56-2f16d43270e2,2022-06-20 15:00:00.000,25,6,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
80c91e00-6dcf-4602-8de6-2b5dcefa75f3,2022-06-20 00:01:00.000,25,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,6,4,0,2,0,0,0,0,0,0,0
251435f3-768a-4e0c-bf98-c6aae565a7fb,2022-06-18 19:00:00.000,24,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,614,0,0,1,0,0,0,0,0,0,0
d7c42d8d-9841-4ce5-9368-e7fe01ed62b3,2022-06-18 15:00:00.000,24,6,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,8,0,3,0,0,0,0,1,0,0,0
cca4325d-6b91-400c-ac94-ab16d9914433,2022-06-18 15:00:00.000,24,6,2022,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
19202318-bcae-4560-8631-adf1191fbce7,2022-06-14 17:45:00.000,24,6,2022,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
be9f1864-2b32-4020-bbea-9394877a1144,2022-06-14 17:00:00.000,24,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
c0fc945f-b273-44c5-a936-331a143dc804,2022-06-14 17:00:00.000,24,6,2022,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,1.0,0,0,0,12,0,2,0,0,0,0,0,0,0,0
5d8ed401-70bf-4adc-9cdd-06db09bf07fd,2022-06-13 15:00:00.000,24,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,4,1,0,1,0,0,0,0,0,0
1911f7c5-8f75-4e1d-b139-378bc5c6f378,2022-06-13 08:15:00.000,24,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,31,0,0,4,1,0,0,0,0,0,0
b6b6b099-f435-438f-9a51-9da8756ec444,2022-06-12 16:00:00.000,23,6,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,10,0,1,0,0,0,0,0,0,0,0
73a871e9-64d0-46d9-bd29-50d7e5b3a6be,2022-06-11 20:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
c13605e4-e7c1-4951-8407-5f123afa5bee,2022-06-11 16:00:00.000,23,6,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
5939edb7-682d-4405-879f-3d54acc22388,2022-06-11 01:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,42,0,2,3,2,0,0,0,0,0,0
c471d931-4bab-4ad2-b7e4-c0f6ef26b3a9,2022-06-10 23:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
c391a932-4863-4026-96ae-1441aa4f6ba3,2022-06-10 22:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
83be4cdf-b055-4bfa-ba75-d0f719cba9d1,2022-06-09 14:15:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,103,0,0,5,3,0,0,0,0,0,0
97d51968-9208-463f-83c7-b853d540f4eb,2022-06-09 08:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
ce682d8e-ccd4-4130-847f-943441593d36,2022-06-08 11:00:00.000,23,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,18,4,1,0,0,0,0,0,0,0,0
1b099833-5b1a-40c5-9169-104deb9b6752,2022-06-07 19:25:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
cfb4ffd1-4adf-4a26-9467-5eb52b669fc1,2022-06-06 21:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0
acf9baf1-832c-45d0-b420-c7f6b04c82a0,2022-06-06 20:00:00.000,23,6,2022,32,Jawa Barat,32.03,Cianjur,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
a9646a58-2a76-4a6f-b384-f38058def9a7,2022-06-06 16:00:00.000,23,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,19,3,0,2,1,0,0,0,0,0,0
565cef74-01ab-4b54-ae39-fa4cf72f3e32,2022-06-06 16:00:00.000,23,6,2022,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,1.0,0,0,0,51,0,0,0,0,14,0,0,0,0,1
76de365e-6dd1-42e1-999a-d6cab058f2b0,2022-06-06 15:30:00.000,23,6,2022,32,Jawa Barat,32.08,Kuningan,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
f9a75a71-f9b8-425a-baed-bf479074dff4,2022-06-05 17:30:00.000,22,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,9,0,0,0,0,0,1,0,0,0,0
6d3a0bc3-5357-488b-881a-8dc474ad5eab,2022-06-05 16:00:00.000,22,6,2022,32,Jawa Barat,32.11,Sumedang,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,0,20,0,0,0,0,0
0ce2af41-5cf5-4cc8-a904-35709eb3257f,2022-06-05 00:00:00.000,22,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
6e3f7c39-fd05-4d2a-b4b7-b799e4445785,2022-06-04 20:00:00.000,22,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
237a3743-7a53-4418-a395-4f446cf3182d,2022-06-04 19:20:00.000,22,6,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ed7b27f2-f784-46a5-8c64-52f86887a897,2022-06-04 19:00:00.000,22,6,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17789a6d-9576-45e6-b159-7de203733163,2022-06-04 17:00:00.000,22,6,2022,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,1.0,0,0,3,10,0,1,0,1,0,0,0,0,0,0
2da34479-6b29-4af6-bcac-215931c30804,2022-06-02 22:45:00.000,22,6,2022,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,1.0,0,0,0,7,0,0,0,0,2,0,0,0,0,0
bc1be162-c302-4a71-924c-9c4cf3fb57c4,2022-06-02 21:30:00.000,22,6,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
13ed0626-8dbf-4792-bed2-ade2ff9ddfa7,2022-06-01 20:00:00.000,22,6,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,536,0,0,0,0,100,0,0,0,0,0
a970cc6f-a02a-40ca-97bd-2e2ec316e325,2022-05-31 18:30:00.000,22,5,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,0.5,0,0,0,46,0,1,3,1,0,0,0,0,0,0
7fa4301b-166d-4a18-bc13-681c3ce3f9b5,2022-05-31 17:30:00.000,22,5,2022,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,0.5,0,0,1,53,0,0,0,0,13,0,0,0,0,0
a33612c7-edb9-40cc-82f9-e9c998548320,2022-05-31 16:30:00.000,22,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
73a9241d-092d-4734-abcb-b012bfc5ffb7,2022-05-25 03:30:00.000,21,5,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ebd85013-b52d-4d4b-a44a-3f20d96eda38,2022-05-22 15:00:00.000,20,5,2022,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
7126fe68-99ad-4d87-a11d-4d39ef0149e9,2022-05-22 07:30:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,18,0,0,0,0,0,0,0,0,0,0
6e996085-ddbb-444a-b52c-1ba31bae7abc,2022-05-22 03:00:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,16,4,1,0,0,0,0,0,0,0,0
f249d81a-c846-4b03-a451-ed3db373653e,2022-05-22 00:00:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,8,0,0,0,0,0,0,0,0,0,0
9b97d445-8a4d-4816-85e0-87625e074719,2022-05-21 18:10:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,4,0,0,0,5,2,1,0,0,0,0,0,0,0
d50a44fb-097b-4966-8108-03fa61e2305e,2022-05-21 17:00:00.000,20,5,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,12,0,0,0,0,3,0,0,0,0,0
4d59f981-8fc8-45ca-a1a5-d8f8c0a0f576,2022-05-21 05:30:00.000,20,5,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
3c855e96-e062-42d1-a96a-020085db29f5,2022-05-20 18:20:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
72ae5fc8-fcfc-46d8-8c58-ec45c0640a52,2022-05-19 17:30:00.000,20,5,2022,32,Jawa Barat,32.02,Sukabumi,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,24,0,0,4,1,0,0,0,0,0,0
a900aa5f-8472-4fc3-999a-6c757a03640a,2022-05-19 15:30:00.000,20,5,2022,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
07d171a0-19a7-435c-9dbf-273e64e6e5c0,2022-05-19 14:00:00.000,20,5,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
56554b2a-2e35-434d-8150-7aa62bb7270b,2022-05-18 18:00:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
74358c4a-e999-4025-a50e-4f4b657e9ab8,2022-05-17 16:35:00.000,20,5,2022,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
835c2ba4-1181-417e-86bd-3a56c9e7d889,2022-05-17 15:00:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,11,0,1,0,1,0,0,0,0,0,0
e848bd91-162d-4061-8c10-02589e47d704,2022-05-16 17:30:00.000,20,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
4d015ec3-c5a3-432e-9e86-2d22de3f9875,2022-05-15 17:30:00.000,19,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,20,0,0,1,1,0,0,0,0,0,0
f01c783e-0c76-4452-8ede-b4eb9d0e1eb5,2022-05-15 16:00:00.000,19,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,3,0,0,1,0,0,0,0,0,0,0
a0e497ca-e709-4c21-89b4-a47eb6dc3fdf,2022-05-15 11:00:00.000,19,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,9,0,1,1,0,0,0,0,0,0,0
845e87d2-5bfd-4803-8690-da2c12092bad,2022-05-12 02:00:00.000,19,5,2022,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
ac3578b9-a2ba-4743-a0fe-dab458a4229f,2022-05-12 00:30:00.000,19,5,2022,32,Jawa Barat,32.11,Sumedang,1010,Banjir,Banjir,True,1.0,0,0,0,385,0,0,0,0,77,0,0,0,0,0
d7e93851-f01b-413a-8ed6-acfcae135db2,2022-05-11 19:00:00.000,19,5,2022,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
558d64c4-c865-4177-b0a7-9ae8f2bf92ba,2022-05-11 10:20:00.000,19,5,2022,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
6108711b-cfaf-4084-8551-a29a9cec675a,2022-05-10 22:00:00.000,19,5,2022,32,Jawa Barat,32.03,Cianjur,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,35,0,1,3,2,0,0,0,0,0,0
3dc556b2-81fb-4b9b-bad0-611b5a411d1a,2022-05-09 17:30:00.000,19,5,2022,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
ec2f6b75-5b67-40db-ad98-acbc3b53871b,2022-05-08 03:00:00.000,18,5,2022,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
cfa7080d-859b-4373-a207-9c8153d73f53,2022-05-07 22:00:00.000,18,5,2022,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,60,0,0,1,0,12,0,0,0,0,0
